分區別,醫事機構代碼,醫事機構名稱,機構地址,電話區域號碼 ,電話號碼,特約類別,型態別,醫事機構種類,終止合約或歇業日期,開業狀況
"1","3501010683","高國隆婦產科診所","臺北市松山區八德路4段257號2樓","02","27630047","4","07","A","","0"
"1","3501010692","陳大昕耳鼻喉科診所","臺北市松山區八德路4段100號","02","27676349","4","07","A","","0"
"1","3501010736","林忠志診所","臺北市松山區南京東路5段291巷20弄3－3號","02","27689577","4","07","A","","0"
"1","3501010754","吳耳鼻喉科診所","臺北市松山區三民路113巷1－1號","02","27679897","4","07","A","","0"
"1","3501010763","陳炳堅內科診所","臺北市松山區延壽街327號","02","27637199","4","07","A","","0"
"1","3501010790","王世興醫師診所","臺北市松山區八德路4段10號","02","25792361","4","08","A","","0"
"1","3501010816","詹前俊小兒科診所","臺北市松山區民生東路5段105號","02","27653039","4","08","A","","0"
"1","3501010834","康瑞耳鼻喉科診所","臺北市松山區八德路3段154號1樓","02","25790045","4","07","A","","0"
"1","3501010852","周玄文診所","臺北市松山區民權東路3段160巷19弄6號","02","27130296","4","08","A","","0"
"1","3501010870","余內科診所","臺北市松山區八德路4段646號","02","27675640","4","07","A","","0"
"1","3501010898","朱家庭醫學科診所","臺北市松山區八德路3段12巷57弄39－1號","02","25795004","4","07","A","","0"
"1","3501010932","吳慶南內科診所","臺北市松山區民生東路5段138巷1號","02","27659566","4","07","A","","0"
"1","3501010987","華南小兒科診所","臺北市松山區延吉街30巷15號","02","25786018","4","07","A","","0"
"1","3501011037","江建中診所","臺北市松山區八德路4段285號1樓","02","27647883","4","07","A","","0"
"1","3501011144","尚群眼科診所","臺北市松山區南京東路5段43號1樓","02","27493176","4","07","A","","0"
"1","3501011199","民生翁耳鼻喉科診所","臺北市松山區民生東路5段78號1樓","02","27625922","4","07","A","","0"
"1","3501011260","江崇萍小兒科診所","臺北市松山區南京東路5段251巷24弄27號","02","27632260","4","07","A","","0"
"1","3501011279","馮子強診所","","","","4","08","A","20201204","2"
"1","3501011313","安德聯合診所","臺北市松山區八德路3段34號4樓、12樓","02","25705886","4","08","A","","0"
"1","3501011322","安成診所","臺北市松山區富錦街497號","02","27624618","4","08","A","","0"
"1","3501011331","美佳皮膚科診所","臺北市松山區八德路3段164號2樓","02","25795774","4","08","A","","0"
"1","3501011340","傅眼科診所","臺北市松山區八德路3段156號3樓","02","25772112","4","07","A","","0"
"1","3501011420","傳芳婦產科診所","臺北市松山區八德路4段659號．661號1．2樓","02","27631678","4","08","A","","0"
"1","3501011439","王貞乃皮膚科診所","臺北市松山區民生東路4段80巷6弄7號","02","25475127","4","07","A","","0"
"1","3501011466","王躬仁診所","臺北市松山區新中街12－3號1樓","02","27646685","4","08","A","","0"
"1","3501011484","英惠診所","","","","4","08","A","20200103","2"
"1","3501011493","車參薇小兒科診所","臺北市松山區八德路3段195號1樓","02","25770101","4","07","A","","0"
"1","3501011500","洪小兒科診所","臺北市松山區市民大道5段165號1樓","02","27480630","4","07","A","","0"
"1","3501012589","方一強眼科診所","臺北市松山區民生東路4段101號2樓","02","87126815","4","07","A","","0"
"1","3501012712","趙彥宇邱慧嫻皮膚科聯合診所","臺北市松山區慶城街8－1號3樓及8號3樓","02","25454035","4","07","A","","0"
"1","3501012794","京華皮膚科診所","臺北市松山區八德路3段238號","02","25701068","4","07","A","","0"
"1","3501012838","閎新耳鼻喉科皮膚科聯合診所","臺北市松山區八德路3段20－2號","02","25779898","4","07","A","","0"
"1","3501012990","日聖眼科診所","臺北市松山區新中街35號1樓","02","27465068","4","08","A","","0"
"1","3501013031","安美診所","臺北市松山區八德路2段400號3樓","02","27214153","4","08","A","","0"
"1","3501013040","安禾聯合診所","臺北市松山區民權東路3段178號3樓","02","27137889","4","08","A","","0"
"1","3501013059","親親家庭診所","臺北市松山區南京東路5段347號","02","25283232","4","08","A","","0"
"1","3501013068","黎博彥診所","臺北市松山區民生東路5段230號","02","27682802","4","08","A","","0"
"1","3501013120","正風復健科診所","臺北市松山區光復北路133及135號1樓","02","27602666","4","07","A","","0"
"1","3501013157","大家好診所","臺北市松山區民生東路4段80巷11弄2號1樓","02","27138819","4","08","A","","0"
"1","3501013237","宇恩復健科診所","臺北市松山區民權東路3段140巷15號3樓","02","87126978","4","07","A","","0"
"1","3501013273","奧斯卡眼科診所","臺北市松山區敦化南路1段7號3樓之1","02","25702299","4","07","A","","0"
"1","3501013282","邱楠超診所","臺北市松山區延吉街20號1樓","02","25702296","4","08","A","","0"
"1","3501013326","祐腎內科診所","臺北市松山區南京東路4段50號8樓","02","25702368","4","07","A","","0"
"1","3501013335","介壽診所","臺北市松山區光復北路226號","02","25466137","4","08","A","","0"
"1","3501013433","聯安診所","臺北市松山區南京東路4段16號地下2樓","02","25702155","4","08","A","","0"
"1","3501013497","裕昇診所","臺北市松山區民生東路5段95號","02","87875050","4","08","A","","0"
"1","3501013522","英田耳鼻喉科診所","臺北市松山區復興北路331號2樓","02","27170695","4","07","A","","0"
"1","3501013540","永承診所","臺北市松山區敦化北路155巷9號地下一層","02","27182618","4","08","A","","0"
"1","3501013559","松山信合美眼科診所","臺北市松山區三民路9號、9之3號、9之4號、9之5號","02","27562626","4","07","A","","0"
"1","3501013602","李士虹皮膚科診所","臺北市松山區民權東路3段136號3樓－1","02","25454546","4","08","A","","0"
"1","3501013675","尚安診所","","","","4","08","A","20180507","2"
"1","3501013746","康健診所","臺北市松山區延吉街11號2樓、40號","02","25779682","4","08","A","","0"
"1","3501013835","泛亞皮膚科整形外科診所","臺北市松山區復興北路35號4樓","02","27529999","4","07","A","","0"
"1","3501013942","哈佛診所","臺北市松山區復興北路369號13樓","02","27155565","4","08","A","","0"
"1","3501014047","双眼明眼科診所","臺北市松山區南京東路3段309號2樓","02","87705569","4","07","A","","0"
"1","3501014092","松原復健診所","臺北市松山區光復北路206號","02","87123552","4","07","A","","0"
"1","3501014145","佳德診所","臺北市松山區健康路18號、18之1號1樓及地下1層","02","87122626","4","07","A","","0"
"1","3501014154","安德復復健專科診所","臺北市松山區光復北路181號地下二層","02","77292289","4","07","A","","0"
"1","3501014172","周適偉診所","臺北市松山區復興北路69號7樓","02","27787826","4","08","A","","0"
"1","3501014225","弘光耳鼻喉科診所","臺北市松山區民生東路4段117號","02","27181177","4","07","A","","0"
"1","3501014243","何兆芬健康診所","臺北市松山區南京東路4段47號2樓","02","25451611","4","08","A","","0"
"1","3501014270","生昇復健專科診所","臺北市松山區三民路39號","02","25289018","4","07","A","","0"
"1","3501014323","美人魚時尚婦產科診所","臺北市松山區南京東路3段331號9樓","02","27191212","4","07","A","","0"
"1","3501014350","聯青診所","臺北市松山區南京東路4段16號地下一層","02","25795155","4","08","A","","0"
"1","3501014449","立悅皮膚科診所","臺北市松山區南京東路5段46號4樓","02","25282160","4","07","A","","0"
"1","3501014476","鈞賀診所","臺北市松山區富錦街462號","02","27600101","4","08","A","","0"
"1","3501014565","新心診所","臺北市松山區光復北路11巷63號","02","27651222","4","08","A","","0"
"1","3501014574","李政洋身心診所","臺北市松山區三民路84號、三民路45號","02","27620086","4","08","A","","0"
"1","3501014636","松山大愛眼科診所","臺北市松山區南京東路5段269號1、2、3樓","02","87875616","4","08","A","","0"
"1","3501014734","双悅診所","臺北市松山區南京東路5段324號","02","27609122","4","10","A","","0"
"1","3501014743","延壽耳鼻喉科診所","臺北市松山區延壽街113號","02","87878431","4","10","A","","0"
"1","3501014823","澄東耳鼻喉科診所","臺北市松山區三民路37號","02","27420552","4","10","A","","0"
"1","3501014878","悠適復健科診所","臺北市松山區光復北路11巷65號","02","27493088","4","10","A","","0"
"1","3501014930","聖光眼科診所","臺北市松山區南京東路4段181、183號","02","27183663","4","10","A","","0"
"1","3501014976","駿昂耳鼻喉科診所","臺北市松山區八德路2段395號","02","87728086","4","10","A","","0"
"1","3501014994","樂康診所","","","","4","10","A","20191218","2"
"1","3501015017","樂康診所","臺北市松山區八德路3段221之1號","02","25788360","4","10","A","","0"
"1","3501015026","佑家診所","臺北市松山區八德路3段233號","02","25785658","4","10","A","","0"
"1","3501015035","安兒康小兒專科診所","臺北市松山區敦化北路116號、118號、118號2樓","02","77287688","4","10","A","","0"
"1","3501015053","原邑診所","臺北市松山區健康路325巷6弄21號","02","27472985","4","10","A","","0"
"1","3501015106","泰安親親家庭診所","臺北市松山區光復北路97號","02","27605036","4","10","A","","0"
"1","3501020054","林慧雯婦產科診所","臺北市大安區忠孝東路4段210之1號2樓","02","27117111","4","08","A","","0"
"1","3501020143","張少萌婦產科診所","臺北市大安區信義路4段199巷2號4樓之1，2","02","27000101","4","07","A","","0"
"1","3501020161","劉耳鼻喉科診所","臺北市大安區復興南路2段151巷27號、27之1號","02","27546060","4","07","A","","0"
"1","3501020232","曹眼科診所","臺北市大安區和平東路2段269號2樓","02","27061816","4","07","A","","0"
"1","3501020278","孫診所","","","","4","07","A","20190729","2"
"1","3501020581","大安黃耳鼻喉科診所","臺北市大安區和平東路3段234號","02","27327331","4","07","A","","0"
"1","3501020625","黃禎祥診所","臺北市大安區師大路71號","02","23626607","4","08","A","","0"
"1","3501020670","林當淳內兒科診所","","","","4","07","A","20200703","2"
"1","3501020714","陳秀鳳婦產科診所","臺北市大安區和平東路2段191號2樓","02","27050661","4","07","A","","0"
"1","3501020830","祥欽診所","臺北市大安區忠孝東路3段217巷5弄5號","02","27817274","4","07","A","","0"
"1","3501020849","向安婦產科外科診所","","","","4","07","A","20200901","2"
"1","3501020858","哈利路亞曾英欽診所","臺北市大安區仁愛路3段29號地下室","02","27520953","4","08","A","","0"
"1","3501020910","大安林內科診所","臺北市大安區敦化南路1段321號5樓","02","27083703","4","07","A","","0"
"1","3501020974","新鑫耳鼻喉科診所","臺北市大安區師大路105巷13號1樓","02","23621201","4","07","A","","0"
"1","3501021006","陳志明診所","臺北市大安區和平東路2段337號","02","27549558","4","07","A","","0"
"1","3501021060","詹骨科診所","臺北市大安區信義路4段53巷6號","02","27078046","4","07","A","","0"
"1","3501021104","詹內科診所","臺北市大安區和平東路1段77號－2","02","23928283","4","07","A","","0"
"1","3501021239","吳坤光婦產科診所","臺北市大安區信義路4段59號","02","27059321","4","07","A","","0"
"1","3501021319","楊懷卿耳鼻喉科診所","臺北市大安區光復南路308巷55號","02","27214882","4","07","A","","0"
"1","3501021382","劉達昌眼科診所","臺北市大安區和平東路3段238號","02","27323792","4","07","A","","0"
"1","3501021391","全家聯合診所","臺北市大安區和平東路2段353號","02","27067575","4","07","A","","0"
"1","3501021480","林青穀家庭醫學科診所","臺北市大安區大安路1段2－1號","02","27317557","4","07","A","","0"
"1","3501021579","沈德昌診所","臺北市大安區四維路189號","02","27035300","4","08","A","","0"
"1","3501021640","博全婦產科診所","臺北市大安區大安路1段18號","02","27774427","4","07","A","","0"
"1","3501021659","鄭耳鼻喉科診所","臺北市大安區信義路4段341號","02","27036670","4","07","A","","0"
"1","3501021711","施崇仁耳鼻喉科診所","臺北市大安區和平東路2段311巷13號1樓","02","27091100","4","07","A","","0"
"1","3501021720","林繼國診所","臺北市大安區忠孝東路3段217巷1弄12號1樓","02","27315568","4","07","A","","0"
"1","3501021757","光本皮膚科診所","","","","4","07","A","20200716","2"
"1","3501021855","馬大勳婦產科診所","臺北市大安區安和路1段11號2樓之一","02","27527321","4","07","A","","0"
"1","3501022138","頂好林耳鼻喉科診所","臺北市大安區敦化南路1段160巷50號1樓","02","27783142","4","07","A","","0"
"1","3501022218","謝林診所","臺北市大安區大安路2段21號","02","27066266","4","08","A","","0"
